time,roll,pitch,yaw,wx,wy,wz,w_wheel,ke
8.259999999999868,0.5917026891488621,0.08554314077818205,0.5123263289889618,0.05531356949157998,0.025824044779345585,0.10755202565634012,-16.098200909613855,65.44370808630529
8.269999999999868,0.5923447255229126,0.08515757996232405,0.5133668471960011,0.05532467920488661,0.025814129635270414,0.1076715235600613,-16.117891942247425,65.60335960870668
8.279999999999868,0.5929865291063796,0.08477060419268852,0.5144080218626533,0.055335796991555435,0.02580420148110298,0.10779053396993368,-16.13750487120342,65.76257176584863
8.289999999999868,0.5936280975323194,0.08438221528492931,0.515449847540798,0.0553469227861807,0.02579426035592736,0.10790905511096352,-16.157039412190066,65.92133993389695
8.299999999999867,0.59426942843794,0.08399241507701166,0.5164923187761571,0.05535805652322987,0.025784306299025433,0.10802708521045153,-16.176495281282644,66.07965949008333
8.309999999999867,0.594910519464691,0.08360120542922697,0.5175354301083716,0.0553691981370445,0.0257743393498769,0.1081446224980209,-16.19587219492795,66.23752581287198
8.319999999999867,0.5955513682583536,0.08320858822420718,0.5185791760710787,0.055380347561841015,0.025764359548159317,0.10826166520564531,-16.215169869948785,66.39493428212681
8.329999999999867,0.5961919724691302,0.0828145653669385,0.519623551191989,0.055391504731711574,0.02575436693374813,0.10837821156767696,-16.23438802354844,66.55188027927923
8.339999999999867,0.5968323297517344,0.08241913878477469,0.5206685499929626,0.055402669580624925,0.02574436154671669,0.10849425982087454,-16.253526373315204,66.70835918749628
8.349999999999866,0.5974724377654802,0.08202231042744974,0.5217141669900862,0.05541384204242721,0.025734343427336274,0.10860980820443136,-16.27258463722683,66.86436639184913
8.359999999999866,0.5981122941743724,0.08162408226709003,0.5227603966937495,0.055425022050842855,0.02572431261607611,0.10872485496000339,-16.291562533655053,67.01989727948222
8.369999999999866,0.5987518966471954,0.08122445629822596,0.523807233608722,0.05543620953947537,0.02571426915360339,0.10883939833173734,-16.310459781370078,67.17494723978277
8.379999999999866,0.5993912428576033,0.08082343453780304,0.5248546722342288,0.05544740444180824,0.025704213080783272,0.10895343656629873,-16.329276099545083,67.32951166455065
8.389999999999866,0.6000303304842086,0.08042101902519241,0.5259027070640278,0.055458606691205774,0.02569414443867891,0.1090669679129001,-16.348011207760724,67.48358594816874
8.399999999999865,0.6006691572106724,0.08001721182220088,0.5269513325864851,0.055469816220913945,0.025684063268551438,0.10917999062332905,-16.36666482600963,67.63716548777369
8.409999999999865,0.6013077207257927,0.07961201501308034,0.5280005432846514,0.05548103296406126,0.025673969611859977,0.10929250295197636,-16.385236674700923,67.79024568342716
8.419999999999865,0.6019460187235944,0.07920543070453667,0.5290503336363382,0.05549225685365963,0.025663863510261637,0.10940450315586424,-16.403726474664726,67.9428219382874
8.429999999999865,0.6025840489034177,0.07879746102573815,0.5301006981141936,0.05550348782260523,0.025653745005611517,0.1095159894946744,-16.42213394715666,68.09488965878117
8.439999999999864,0.6032218089700069,0.0783881081283232,0.5311516311857775,0.05551472580367937,0.025643614139962686,0.10962696023077628,-16.440458813862367,68.24644425477625
8.449999999999864,0.6038592966336,0.07797737418640771,0.532203127313638,0.055525970729549345,0.02563347095556618,0.10973741362925518,-16.45870079690203,68.39748113975413
